the_geom,SRC_DATE,SPACE_ID,EditDate,Editor,SHAPE_area,SHAPE_len
"MULTIPOLYGON (((-71.1097018383758 42.37483575389926, -71.10970696787471 42.37481414800636, -71.10978806239525 42.37482474083005, -71.10978293275387 42.37484637416671, -71.1097018383758 42.37483575389926)))",1995,CAMB-1632,,,178.0008,60.50115778
"MULTIPOLYGON (((-71.10962458962211 42.37482566799866, -71.10962971931596 42.374804034668976, -71.10970696787471 42.37481414800636, -71.1097018383758 42.37483575389926, -71.10962458962211 42.37482566799866)))",1995,CAMB-1630,,,169.5574,58.39023589
"MULTIPOLYGON (((-71.10954734106248 42.37481555460599, -71.10955247061253 42.37479394871987, -71.10962971931596 42.374804034668976, -71.10962458962211 42.37482566799866, -71.10954734106248 42.37481555460599)))",1995,CAMB-1628,,,169.5574,58.39023589
"MULTIPOLYGON (((-71.10946461960513 42.3748047365632, -71.10946974918257 42.37478313068073, -71.10955247061253 42.37479394871987, -71.10954734106248 42.37481555460599, -71.10946461960513 42.3748047365632)))",1995,CAMB-1626,,,181.4596,61.38399204
"MULTIPOLYGON (((-71.10938348832605 42.37479411594559, -71.10938865493817 42.374772510192344, -71.10946974918257 42.37478313068073, -71.10946461960513 42.3748047365632, -71.10938348832605 42.37479411594559)))",1995,CAMB-1624,,,177.95615,60.50454343
"MULTIPOLYGON (((-71.10930158041863 42.3747834103108, -71.10930671005008 42.37476180443548, -71.10938865493817 42.374772510192344, -71.10938348832605 42.37479411594559, -71.10930158041863 42.3747834103108)))",1995,CAMB-1622,,,179.7304,60.94835111
"MULTIPOLYGON (((-71.1092251452863 42.37477343666762, -71.1092302751126 42.37475180335549, -71.10928289584268 42.37475867763197, -71.10930671005008 42.37476180443548, -71.10930158041863 42.3747834103108, -71.10927776620339 42.37478028350624, -71.1092251452863 42.37477343666762)))",1995,CAMB-1620,,,167.7365,57.94305152
"MULTIPOLYGON (((-71.1091424239392 42.37476261839309, -71.10914755362329 42.37474101252474, -71.1092302751126 42.37475180335549, -71.1092251452863 42.37477343666762, -71.1091424239392 42.37476261839309)))",1995,CAMB-1618,,,181.5647,61.39215892
"MULTIPOLYGON (((-71.10906047910555 42.37475191246072, -71.10906564582457 42.37473030672179, -71.10914755362329 42.37474101252474, -71.1091424239392 42.37476261839309, -71.10906047910555 42.37475191246072)))",1995,CAMB-1616,,,179.7304,60.94835111
"MULTIPOLYGON (((-71.1085943361304 42.37479102197368, -71.1085991702813 42.374769360242276, -71.1086858894066 42.37478002786256, -71.1086810922925 42.374801689723405, -71.1085943361304 42.37479102197368)))",1995,CAMB-1573,,,190.0762,63.51655974
"MULTIPOLYGON (((-71.10851305307713 42.37478103136201, -71.10851788725505 42.374759369633985, -71.1085991702813 42.374769360242276, -71.1085943361304 42.37479102197368, -71.10851305307713 42.37478103136201)))",1995,CAMB-1571,,,178.1378,60.52934874
"MULTIPOLYGON (((-71.1084262969717 42.37477036348545, -71.10843113117858 42.37474870176101, -71.10845668470638 42.37475183466111, -71.10851788725505 42.374759369633985, -71.10851305307713 42.37478103136201, -71.10845185050802 42.37477349638658, -71.1084262969717 42.37477036348545)))",1995,CAMB-1569,,,190.1346,63.52801573
"MULTIPOLYGON (((-71.10843113117858 42.37474870176101, -71.1084262969717 42.37477036348545, -71.10835655190859 42.37476178407369, -71.10836138613864 42.37474012235216, -71.10843113117858 42.37474870176101)))",1995,CAMB-1567,,,152.8548,54.20973074
"MULTIPOLYGON (((-71.10642688703415 42.37451207333273, -71.10643209164093 42.37449046783751, -71.10648644915977 42.3744976786262, -71.10650353354416 42.37449985000423, -71.10650667663295 42.37450027236673, -71.1065016569184 42.374521905938366, -71.10648131841553 42.374519311817224, -71.10642688703415 42.37451207333273)))",1995,CAMB-1533,,,164.00085,56.98505158
"MULTIPOLYGON (((-71.1065016569184 42.374521905938366, -71.10650667663295 42.37450027236673, -71.1065738309627 42.37450878916051, -71.10656881127044 42.37453042273508, -71.1065016569184 42.374521905938366)))",1995,CAMB-1535,,,147.2688,52.81811203
"MULTIPOLYGON (((-71.10656881127044 42.37453042273508, -71.1065738309627 42.37450878916051, -71.10661761422415 42.374514372159304, -71.10661765123177 42.374514372285866, -71.10664253826666 42.37451753075123, -71.10663751859725 42.37453916432875, -71.10661263155411 42.374536005862275, -71.10656881127044 42.37453042273508)))",1995,CAMB-1537,,,150.6783,53.67312369
"MULTIPOLYGON (((-71.10663751859725 42.37453916432875, -71.10664253826666 42.37451753075123, -71.10671435184406 42.374526667091075, -71.10670936920613 42.374548300798196, -71.10663751859725 42.37453916432875)))",1995,CAMB-1539,,,157.52385,55.38437822
"MULTIPOLYGON (((-71.10670936920613 42.374548300798196, -71.10671435184406 42.374526667091075, -71.10678228270835 42.37453529618071, -71.10677730009297 42.37455692989074, -71.10670936920613 42.374548300798196)))",1995,CAMB-1541,,,148.9479,53.24225922
"MULTIPOLYGON (((-71.10677730009297 42.37455692989074, -71.10678228270835 42.37453529618071, -71.10684943694183 42.37454384025369, -71.10684445434876 42.374565473966584, -71.10677730009297 42.37455692989074)))",1995,CAMB-1543,,,147.2517,52.81811027
"MULTIPOLYGON (((-71.10684445434876 42.374565473966584, -71.10684943694183 42.37454384025369, -71.10690542357399 42.37455094664882, -71.10692206423619 42.374553061566814, -71.10691704465953 42.37457469515635, -71.1069004039918 42.37457258023762, -71.10684445434876 42.374565473966584)))",1995,CAMB-1545,,,159.22395,55.8085277
"MULTIPOLYGON (((-71.10691704465953 42.37457469515635, -71.10692206423619 42.374553061566814, -71.10699702115993 42.37456259264098, -71.1069920016082 42.37458422623373, -71.10691704465953 42.37457469515635)))",1995,CAMB-1547,,,164.3919,57.09905944
"MULTIPOLYGON (((-71.1069920016082 42.37458422623373, -71.10699702115993 42.37456259264098, -71.1070704249768 42.37457192627605, -71.10706540527896 42.37459358731211, -71.1069920016082 42.37458422623373)))",1995,CAMB-1549,,,161.09155,56.258983
"MULTIPOLYGON (((-71.10725624916506 42.374618853373846, -71.10726149067536 42.37459722052779, -71.10733119397115 42.37460651392156, -71.10732598966199 42.374628119456894, -71.10725624916506 42.374618853373846)))",1995,CAMB-1553,,,153.2023,54.28946946
"MULTIPOLYGON (((-71.10732598966199 42.374628119456894, -71.10733119397115 42.37460651392156, -71.10741997793735 42.37461834205715, -71.10741473664983 42.37463994747021, -71.10732598966199 42.374628119456894)))",1995,CAMB-1555,,,194.9344,64.73743862
"MULTIPOLYGON (((-71.10741473664983 42.37463994747021, -71.10741997793735 42.37461834205715, -71.10748720397639 42.37462727017244, -71.10750635950019 42.37462966799408, -71.10750141396252 42.37465132930141, -71.10748211057171 42.374648903533725, -71.10741473664983 42.37463994747021)))",1995,CAMB-1557,,,190.0076,63.49554679
"MULTIPOLYGON (((-71.10750141396252 42.37465132930141, -71.10750635950019 42.37462966799408, -71.10759300287219 42.37464055570729, -71.1075880575336 42.37466218957814, -71.10750141396252 42.37465132930141)))",1995,CAMB-1559,,,189.99135,63.49266692
"MULTIPOLYGON (((-71.1075880575336 42.37466218957814, -71.10759300287219 42.37464055570729, -71.1076797204597 42.374651416167445, -71.10767477514992 42.37467305004198, -71.1075880575336 42.37466218957814)))",1995,CAMB-1561,,,190.0255,63.52064741
"MULTIPOLYGON (((-71.10375910423944 42.374168247730026, -71.10376430972929 42.37414664235378, -71.10383992890722 42.37415664426307, -71.10383468643498 42.3741782495152, -71.10375910423944 42.374168247730026)))",1995,CAMB-1475,,,165.98785,57.49996357
"MULTIPOLYGON (((-71.10368496432618 42.37415841550845, -71.10369016984048 42.37413681013555, -71.10376430972929 42.37414664235378, -71.10375910423944 42.374168247730026, -71.10368496432618 42.37415841550845)))",1995,CAMB-1473,,,162.7753,56.69936531
"MULTIPOLYGON (((-71.10361400449537 42.3741490058082, -71.10361921003313 42.37412740043842, -71.10362120671402 42.374127681725966, -71.10362128072885 42.374127681980994, -71.10369016984048 42.37413681013555, -71.10368496432618 42.37415841550845, -71.10361607519171 42.37414928735081, -71.10361400449537 42.3741490058082)))",1995,CAMB-1471,,,155.792,54.95373261
"MULTIPOLYGON (((-71.10354452274655 42.374139957887785, -71.1035496544645 42.37411832482591, -71.10356732973226 42.374120663321754, -71.10360519540026 42.374125568498144, -71.10361921003313 42.37412740043842, -71.10361400449537 42.3741490058082, -71.10360006370067 42.374147201562465, -71.10356219819217 42.37414226894429, -71.10354452274655 42.374139957887785)))",1995,CAMB-1469,,,152.5847,54.14873006
"MULTIPOLYGON (((-71.10347197198232 42.374130487735194, -71.1034770665449 42.37410888198911, -71.1035475095826 42.37411807046712, -71.1035496544645 42.37411832482591, -71.10354452274655 42.374139957887785, -71.10354237803594 42.37413967608879, -71.10347197198232 42.374130487735194)))",1995,CAMB-1467,,,159.16085,55.81727895
"MULTIPOLYGON (((-71.103404856856 42.37412174973628, -71.10340998862024 42.37410011668055, -71.1034770665449 42.37410888198911, -71.10347197198232 42.374130487735194, -71.103404856856 42.37412174973628)))",1995,CAMB-1465,,,147.24955,52.81528355
"MULTIPOLYGON (((-71.10331984444659 42.37411067240135, -71.10332497623908 42.37408903934936, -71.10340998862024 42.37410011668055, -71.103404856856 42.37412174973628, -71.10331984444659 42.37411067240135)))",1995,CAMB-1463,,,186.6966,62.65629432
"MULTIPOLYGON (((-71.10324767191425 42.37409991369626, -71.10325354301762 42.374078420400906, -71.1032775387815 42.374082015573755, -71.10327757578885 42.37408201570139, -71.10331558427748 42.37408774468824, -71.10331565812014 42.3740877723836, -71.10331876398764 42.37408822214577, -71.10332497623908 42.37408903934936, -71.10331984444659 42.37411067240135, -71.10331322545589 42.37410979891338, -71.10330971302223 42.37410926542683, -71.10327166751378 42.37410353631049, -71.10324767191425 42.37409991369626)))",1995,CAMB-1461,,,158.3294,55.57688991
"MULTIPOLYGON (((-71.10328958475927 42.37400829639165, -71.10329467954644 42.37398666321287, -71.10335499101451 42.37399444483229, -71.10335587833022 42.37399458509553, -71.10336179434206 42.37399542871648, -71.1033586960813 42.374017370630426, -71.103350191962 42.37401613391485, -71.1033497113827 42.374016049935506, -71.10334937866068 42.374015993906774, -71.10328958475927 42.37400829639165)))",1995,CAMB-1466,,,149.5317,53.42394961
"MULTIPOLYGON (((-71.10321074741191 42.37399809093369, -71.10321580521791 42.3739764576307, -71.10328950265024 42.37398598678188, -71.10329467954644 42.37398666321287, -71.10328958475927 42.37400829639165, -71.10328440786135 42.37400761996044, -71.10321074741191 42.37399809093369)))",1995,CAMB-1464,,,173.08815,59.26444162
"MULTIPOLYGON (((-71.10314052608423 42.37398898533565, -71.10314562074865 42.37396737960354, -71.10321580521791 42.3739764576307, -71.10321074741191 42.37399809093369, -71.10314052608423 42.37398898533565)))",1995,CAMB-1462,,,154.0021,54.50837304
"MULTIPOLYGON (((-71.10307023076209 42.37397987943939, -71.10307532544978 42.3739582737103, -71.10314562074865 42.37396737960354, -71.10314052608423 42.37398898533565, -71.10307023076209 42.37397987943939)))",1995,CAMB-1460,,,154.127,54.55115041
"MULTIPOLYGON (((-71.10300315251396 42.373971196213816, -71.10300821021654 42.37394959035994, -71.10307532544978 42.3739582737103, -71.10307023076209 42.37397987943939, -71.10300315251396 42.373971196213816)))",1995,CAMB-1458,,,147.0944,52.79367182
"MULTIPOLYGON (((-71.10233168771401 42.37398715248538, -71.1023369306839 42.37396554730079, -71.10233730041205 42.37396560346041, -71.1024047839184 42.37397456288275, -71.1023995779783 42.37399616819833, -71.10233168771401 42.37398715248538)))",1995,CAMB-1437,,,149.0139,53.26187271
"MULTIPOLYGON (((-71.10220157005445 42.3739690307589, -71.10220621301104 42.37394868577952, -71.10227162873022 42.37395689722944, -71.10226680300079 42.3739768848497, -71.10220157005445 42.3739690307589)))",1995,CAMB-1435,,,133.4681,50.7048898
"MULTIPOLYGON (((-71.10213826012392 42.373961402808035, -71.1021429790138 42.37394075624554, -71.10220621301104 42.37394868577952, -71.10220157005445 42.3739690307589, -71.10213826012392 42.373961402808035)))",1995,CAMB-1433,,,131.2859,49.81198635
"MULTIPOLYGON (((-71.11900207477572 42.37287451608876, -71.11900600213656 42.3728676140325, -71.1190060396392 42.37286753183452, -71.11902896706921 42.37282737965886, -71.11905622693492 42.37283594912228, -71.1190332995191 42.37287610130337, -71.1190294091674 42.372883003483096, -71.11900207477572 42.37287451608876)))",1995,DUN-0005,,,149.09175,53.27631991
"MULTIPOLYGON (((-71.11902896706921 42.37282737965886, -71.11905660672807 42.37277903830508, -71.11908386657669 42.37278760776211, -71.11905622693492 42.37283594912228, -71.11902896706921 42.37282737965886)))",1995,DUN-0007,,,153.0921,54.27085037
"MULTIPOLYGON (((-71.11905660672807 42.37277903830508, -71.11908622901538 42.37272716365527, -71.11911348884566 42.37273573310538, -71.11908386657669 42.37278760776211, -71.11905660672807 42.37277903830508)))",1995,DUN-0009,,,164.25,57.06005728
"MULTIPOLYGON (((-71.11897800290419 42.3727851991025, -71.11898503570323 42.37277268198316, -71.11900912717833 42.37272973471168, -71.11903646183896 42.372738167224234, -71.11901237037927 42.372781114501386, -71.1190053375847 42.372793631622336, -71.11897800290419 42.3727851991025)))",1995,DUN-0014,2012,JRP,175.1428,59.78535397
"MULTIPOLYGON (((-71.11900912717833 42.37272973471168, -71.1190371089598 42.37267988525454, -71.11906444360267 42.37268831776054, -71.11903646183896 42.372738167224234, -71.11900912717833 42.37272973471168)))",1995,DUN-0016,2012,JRP,157.4192,55.35450853
"MULTIPOLYGON (((-71.12571579833991 42.3761233921235, -71.125738003969 42.37607335764996, -71.12576612757046 42.37608019955539, -71.12574392196119 42.376130234034314, -71.12571579833991 42.3761233921235)))",1995,HAW-0001,,,153.5218,54.38681505
"MULTIPOLYGON (((-71.125738003969 42.37607335764996, -71.12575885971754 42.37602628237592, -71.12578698313791 42.3760331517165, -71.12576612757046 42.37608019955539, -71.125738003969 42.37607335764996)))",1995,HAW-0003,,,144.40715,52.10362488
"MULTIPOLYGON (((-71.12575885971754 42.37602628237592, -71.12577525150307 42.37598931819496, -71.12577528899871 42.37598923599484, -71.12578451439079 42.37596876780149, -71.12581263795074 42.3759756096957, -71.12580337490881 42.375996187531605, -71.12578698313791 42.3760331517165, -71.12575885971754 42.37602628237592)))",1995,HAW-0005,,,176.65395,60.160884
"MULTIPOLYGON (((-71.12270135281241 42.373852457737286, -71.12277242358782 42.37381885641332, -71.12278830058713 42.37383737608095, -71.12271726680667 42.37387097753596, -71.12270135281241 42.373852457737286)))",1995,STO-0015,,,182.1731,61.54363991
"MULTIPOLYGON (((-71.12263395600068 42.373884342304464, -71.12270135281241 42.373852457737286, -71.12271726680667 42.37387097753596, -71.12264990715428 42.37390283479352, -71.12263395600068 42.373884342304464)))",1995,STO-0013,,,172.7902,59.19376643
"MULTIPOLYGON (((-71.12252131812532 42.37393770167097, -71.12253734343793 42.37395616697809, -71.12246471184903 42.373990805781524, -71.12244868654886 42.37397234046439, -71.12252131812532 42.37393770167097)))",1995,STO-0011,,,186.7303,62.67450228
"MULTIPOLYGON (((-71.12234120516939 42.37402357620238, -71.12240541210659 42.373992943609224, -71.12242143739935 42.3740114089323, -71.12235723045116 42.374042041534246, -71.12234120516939 42.37402357620238)))",1995,STO-0009,,,165.0894,57.26570004
"MULTIPOLYGON (((-71.12227503284385 42.37405486088339, -71.12230594703517 42.374040391367316, -71.12234120516939 42.37402357620238, -71.12235723045116 42.374042041534246, -71.12232186096092 42.37405891121985, -71.12229079840672 42.3740734351345, -71.12227503284385 42.37405486088339)))",1995,STO-0007,,,170.0011,58.49316317
"MULTIPOLYGON (((-71.10161866334892 42.37389720427255, -71.10162357383514 42.37387554308627, -71.10164568637947 42.373878446059706, -71.10171025147717 42.373886545120875, -71.10170530418523 42.37390817874252, -71.10164062804428 42.373900079294145, -71.10161866334892 42.37389720427255)))",1995,CAMB-1421,,,190.04875,63.51422296
"MULTIPOLYGON (((-71.10154530002876 42.373887565443844, -71.10155046924447 42.373865960038216, -71.10162357383514 42.37387554308627, -71.10161866334892 42.37389720427255, -71.10154530002876 42.373887565443844)))",1995,CAMB-1419,,,160.7797,56.19397131
"MULTIPOLYGON (((-71.10146498472471 42.37387705182009, -71.1014701541399 42.37385541897789, -71.10155046924447 42.373865960038216, -71.10154530002876 42.373887565443844, -71.10146498472471 42.37387705182009)))",1995,CAMB-1417,,,176.3418,60.08045041
