Intersecti,Intersec_1,the_geom,NodeNumber,TurnRestri,P_X,P_Y,Street1,Street2,EditDate,created_us,created_da,last_edite,last_edi_1,GlobalID
Brattle St & Lakeview Ave,2,POINT (-71.13848808508608 42.37659017277144),880,,753847.85,2962466.04,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{62EBD51C-C531-44A2-9A98-E443F995F605}
Brattle St & Longfellow Pk,2,POINT (-71.12672156667618 42.37648665457094),884,,757027.33,2962442.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5AA860D7-4A04-49D4-A929-1ADED20486C7}
Baldwin Street Ct & Roberts Rd,2,POINT (-71.10842619563093 42.376394634747065),887,,761970.9,2962430.64,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5C0CE69E-3DDD-49AA-A5DA-E69B2862D75C}
Brattle St & Longfellow Pk,2,POINT (-71.12645758624654 42.37642251945626),888,,757098.76,2962418.95,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A77A955F-4524-493E-9E37-4F092F61FF2F}
Leonard Ave & Line St,2,POINT (-71.10536831487345 42.37631827292086),891,,762797.27,2962406.62,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{69CC38E3-9309-4F95-9B80-F4C01C07C953}
Kirkland St & Oxford St,2,POINT (-71.1156814001059 42.376308625240426),892,,760010.68,2962390.38,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D166EE81-086B-4AE9-A0F1-A57137D7C0C3}
Nichols Pl & Roberts Rd,2,POINT (-71.10845704095883 42.37626645435164),894,,761962.78,2962383.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{460F69C9-E60B-453F-9956-B8BC31292B5F}
Brattle St & Lexington Ave,2,POINT (-71.1397536942764 42.376344652352266),896,,753506.26,2962375.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D1882681-395B-4A3C-94AC-C954F254A36F}
Foster St & Gibson St,2,POINT (-71.13239956630703 42.37629018759275),898,,755493.44,2962363.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8A76F33D-90E0-4F4F-B0F4-17829F3085B5}
James St & Mason St & Phillips Pl,3,POINT (-71.12355533262 42.376242899144124),899,,757883.24,2962356.94,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7666AEA8-CE30-4DE0-A722-5C52B1A2EE5F}
Cushing St & Thingvalla Ave,2,POINT (-71.15167706697595 42.376323445504106),900,,750284.58,2962354.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{571131E9-DDB9-4A28-A021-98641B4B0B70}
Brattle St & Hawthorn St,2,POINT (-71.12564875596357 42.37623279957371),902,,757317.61,2962350.77,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{90A38648-1EC7-4EB1-BDC3-2C50654A4A1B}
Doane St & Foster St,2,POINT (-71.13150467777318 42.37622676293094),903,,755735.34,2962341.68,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C49714F0-01C8-4856-B7A7-E66C872774B3}
Foster St & Lowell St,2,POINT (-71.13340359880664 42.37618738817042),906,,755222.31,2962325.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7E97E1C0-24F9-45D1-AB5E-4A1223A188F3}
Ashton Pl & Irving St,2,POINT (-71.11084342552557 42.37610167531665),907,,761318.25,2962320.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8A2C46E3-B41F-477E-B7A6-E9EE25BA20E4}
,0,POINT (-71.1241166877891 42.390776949349195),279,,757708.22,2967652.81,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{99E178A6-F732-49D1-A2BD-5C9D56F41D53}
,0,POINT (-71.14169416064188 42.391501863772966),288,,752958.74,2967896.55,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3CAFA208-96DB-4BE5-AF78-45847D16C1CE}
,0,POINT (-71.13868611646085 42.39051892052963),293,,753772.84,2967541.77,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{39A88B5D-61BC-4615-A4C3-E0F97CD9A717}
,0,POINT (-71.12332719973877 42.390336909381546),298,,757922.2,2967493.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{95499E67-ADFA-4D63-B5B2-D01EE53FA8D5}
,0,POINT (-71.14419190661691 42.39038191627281),301,,752285.71,2967485.59,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4E3107F2-454C-448B-B278-56399DCAF9D0}
,0,POINT (-71.12694890343907 42.390103663682474),309,,756944.2,2967404.09,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{34A683D6-2C9E-4D8F-AFC2-FBAD67A06934}
,0,POINT (-71.12359637834375 42.389941273364244),316,,757850.12,2967348.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C79A45CC-648E-4136-81C8-5F54CFB78837}
,0,POINT (-71.12610773337123 42.38986305077),318,,757171.82,2967317.4,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{191320D0-4A46-47C0-B3DC-863C4121EC54}
,0,POINT (-71.13044556447949 42.38987171360641),319,,755999.97,2967315.45,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{277A3408-94D1-471A-A560-B9E62A9238AB}
,0,POINT (-71.12158971772662 42.38983936284189),320,,758392.37,2967314.15,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AEC3DE7E-976E-408E-92B4-3928F3ABE4CA}
,0,POINT (-71.13181143773265 42.38959098443691),326,,755631.43,2967211.55,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2E5CE955-5E8E-419B-B881-FB4D3ED3C75D}
,0,POINT (-71.12387523597585 42.38953589947161),328,,757775.44,2967200.83,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B59581F3-19CD-4FB1-B4E1-B55DD43FC165}
,0,POINT (-71.13318199300764 42.38953477303638),329,,755261.27,2967189.47,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B8EEDB99-55E8-4DD1-AA30-865570987A9F}
,0,POINT (-71.12362393420528 42.38935421660725),333,,757843.62,2967134.92,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{03745DF8-56AA-4769-A6B2-925E1886FAC0}
,0,POINT (-71.12085589284352 42.38934422335814),334,,758591.41,2967134.59,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{66483616-4092-4F3F-8C9E-DF5659A8218D}
,0,POINT (-71.1215878702955 42.389343971236755),336,,758393.67,2967133.62,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C9DCAA16-7A64-4C1B-B4CC-37DCC8E3A17C}
,0,POINT (-71.12272602902704 42.38915880748869),340,,758086.5,2967064.78,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3287BF2E-859F-421E-BB15-45D29B5CA783}
,0,POINT (-71.11740482943253 42.38839545543039),359,,759525.25,2966793,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{26CAFE16-EA2F-4C39-BF8A-327F3EEEE73B}
,0,POINT (-71.14163463529643 42.38837992702606),364,,752979.6,2966758.91,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7446F061-67BF-4B6E-8F0E-C7EF56E9A5D4}
,0,POINT (-71.12877112255157 42.388250949475534),366,,756454.88,2966726.77,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{38B6B0AA-61C2-40D7-8645-AC3F2D699673}
,0,POINT (-71.12943717135816 42.38801518630416),371,,756275.32,2966640.07,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{626683FC-33B6-41E1-A9A1-02F6F1E46FDD}
Richdale Ave & Upland Rd,2,POINT (-71.12135706323821 42.38794788348193),372,,758458.28,2966625.13,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7DE8A3F4-4C67-458B-8AFE-798873F26244}
Mt Vernon St & Upland Rd,2,POINT (-71.12166862001361 42.38789992681325),374,,758374.19,2966607.28,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B56BA054-4C83-43F5-957B-19AD596BB5AC}
Concord Ave & Concord Ln,2,POINT (-71.14298555558952 42.38796626117166),373,,752615.28,2966606.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A00B09F3-4226-4939-9044-D9325D9144CA}
Vincent St & Walden St,2,POINT (-71.12600051441126 42.387875754518134),375,,757203.96,2966593.31,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{61AEAF9A-0DDF-4C97-88FA-83CD6C8173C5}
Buena Vista Pk & Cambridge Ter,2,POINT (-71.12427145713123 42.38778727800986),376,,757671.21,2966563.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2EEEAE28-A0F6-4191-86CC-29B55509D2BD}
Cadbury Rd & Sheridan St & Wood St,3,POINT (-71.12980639281274 42.387771357529196),377,,756175.96,2966550.78,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D563D02E-7F0C-4A76-A4A2-5C32226862E2}
Walden St & Whittier St,2,POINT (-71.12678195169715 42.387639503586804),378,,756993.23,2966506.29,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B32A285E-C6DF-4C9D-BD49-C056919E3702}
Upland Rd & Walnut Ave,2,POINT (-71.12286652094136 42.387567931220666),380,,758051.11,2966484.86,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{65F7637C-14B7-4296-885B-3AA101A9276D}
Bay State Rd & Birch St,2,POINT (-71.13875053240382 42.387446955433205),381,,753760.18,2966422.2,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D7A97F56-66A1-4A29-B8A7-EAB56A7AB8FB}
Bay State Rd & Field St,2,POINT (-71.13830224032607 42.38744554706428),382,,753881.29,2966422.2,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C50D358D-30F4-4A51-A1DE-E9D42CCABB8B}
Raymond St & Walden St,2,POINT (-71.12755380104412 42.387396109196295),383,,756785.1,2966416.68,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F63FD132-E530-4C9D-96E5-6814CB029E4E}
Massachusetts Ave & Mt Vernon St,2,POINT (-71.11919348107205 42.387366959445885),384,,759043.72,2966416.03,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C47DE200-9C4A-46EE-8F51-92262E0B2366}
Buena Vista Pk & Upland Rd,2,POINT (-71.12400901845244 42.38725091680707),385,,757742.97,2966367.97,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AAFDA402-E01F-4E00-A0F4-693294FDEE90}
Upland Rd & Washington Ave,2,POINT (-71.12423054919523 42.38719017349953),386,,757683.22,2966345.57,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CE80A627-C8EB-47C1-824A-BF455478C1FF}
Fern St & Field St,2,POINT (-71.13790718673847 42.387164520016135),387,,753988.45,2966320.24,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{38B34344-A596-4F9F-AFA3-B9D654B2462A}
Cadbury Rd & Sherman St,2,POINT (-71.13162030039385 42.387116052434855),388,,755686.96,2966309.85,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{143B8BC7-0A87-4BF0-9BB0-0FE435C0C887}
Mt Pleasant St & Upland Rd,2,POINT (-71.1247060822935 42.38706075142063),390,,757554.96,2966297.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E3C99821-99ED-485E-B0E8-5A14ED0D01D8}
Bay State Rd & New St,2,POINT (-71.14095564720097 42.38709476986024),391,,753165,2966291.34,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5B59D060-021F-430D-9291-FD09A4B29523}
Beacon St & Somerville Ave,2,POINT (-71.1161555001201 42.38689888028418),392,,759865.21,2966249.13,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2D8CA585-CE35-4A0F-8B35-1CE77D5F4D22}
Upland Rd & Vincent St,2,POINT (-71.12539717195882 42.38685360405489),394,,757368.59,2966221.53,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E9284434-891E-471A-BB03-D338005BDA79}
Massachusetts Ave & Roseland St,2,POINT (-71.11918233450652 42.386820744049935),396,,759047.62,2966216.99,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4F1411C3-DBB5-49CA-90F5-1D6BD928FF44}
Walden St & Wood St,2,POINT (-71.12916776184936 42.38681680949398),399,,756350,2966203.67,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9DCB35AB-6C91-418F-A7D7-3E77E240BE5C}
Avon Hill St & Upland Rd,2,POINT (-71.12560190045119 42.38678566884009),400,,757313.39,2966196.53,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{605FFFD4-EE8C-4067-BE75-294EF6BDB468}
Frost St & Roseland St,2,POINT (-71.11739571144665 42.38672124423096),401,,759530.45,2966182.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{84B4A299-A52E-4D4C-9367-8A745132887D}
Beacon St & Roseland St,2,POINT (-71.1162867775729 42.38665161144745),404,,759830.15,2966158.86,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E38D597A-694D-4E82-BD81-81D17D60383E}
Concord Ave & Fresh Pond Pkwy & New St,3,POINT (-71.14100234836071 42.38669930429345),2172,,753152.99,2966147.17,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{63F86C9C-AA52-4352-B3F2-5669824D71DF}
Newell St & Walden St,2,POINT (-71.1296122398697 42.38665340533858),406,,756230.18,2966143.6,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{79BDD37E-8E4F-4345-9F17-CDEDA916D572}
Corporal Burns Rd & Field St,2,POINT (-71.13722149049893 42.386644692843035),407,,754174.5,2966131.59,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8567096E-889C-4D07-BD4B-104B745E6A8B}
Upland Rd & Whittier St,2,POINT (-71.12616667989445 42.38660483295176),408,,757161.1,2966129.96,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C9E8766C-7F36-4F2C-867E-7414C32FD078}
Arlington St & Massachusetts Ave,2,POINT (-71.11921385549643 42.38657758707564),409,,759039.5,2966128.34,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{BAA266B0-A298-4C8A-941F-57BDA2334C42}
Esten St & Walden St,2,POINT (-71.1300433912797 42.38650244210367),414,,756113.94,2966088.08,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{528D6E13-6839-483A-95F4-E73B34275C1A}
Blanchard Rd & Grove St,2,POINT (-71.16031443729287 42.38647906144617),418,,747936.01,2966045.54,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9D8E4098-D054-420B-83F4-06C36AE22825}
Raymond St & Upland Rd,2,POINT (-71.12694220420843 42.38635165827296),420,,756951.99,2966036.78,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C7C3962C-370E-495D-AB02-C3932EE8FC97}
Frost Ter & Massachusetts Ave,2,POINT (-71.11924067687048 42.38631572744811),422,,759032.68,2966032.88,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8BF2FA6E-913F-4E68-BA3D-A1E24F328094}
Garden St & Hazel St,2,POINT (-71.1343337552381 42.38636468514632),421,,754955.08,2966032.88,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AA6334C2-E4EA-4419-B2BD-08ACC05B7911}
Birch St & Concord Ave,2,POINT (-71.13967526454157 42.38631024642655),424,,753512.11,2966006.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1128A715-3DEC-4CFF-8979-1830B43F3A8F}
Arlington St & Walnut Ave,2,POINT (-71.12210036909934 42.38624763570597),425,,758260.22,2966004.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F63E886D-E304-4049-921D-5002803A11AD}
Avon Hill St & Bellevue Ave,2,POINT (-71.12528774004527 42.386256276702895),426,,757399.11,2966003.98,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D8156DAE-7A2E-43A2-A42D-CC8D26342098}
Eliot St & JFK St,2,POINT (-71.12110513651795 42.37141629198634),1299,,758553.1,2960600.95,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A4E49F4B-7AAA-41C2-94C9-F6876CE58291}
Max Ave & Otis St,2,POINT (-71.08755583849437 42.371287527899824),1300,,767619.08,2960596.08,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{184370B8-59EC-40D1-B8D7-F5D94C83C524}
Bow St & Dewolfe St,2,POINT (-71.11595533161501 42.37136804111661),1301,,759944.77,2960589.59,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A65674C6-A0AE-419E-B1BF-0E039DB26C72}
Broadway & Hancock St,2,POINT (-71.10609404371526 42.371319547568476),1302,,762609.59,2960584.07,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F104C305-44E2-4117-B831-DB3BFB45AFD7}
Cambridge St & Sciarappa St,2,POINT (-71.08149289269767 42.37123267264287),1303,,769257.52,2960584.07,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{FB4207F3-8984-4238-A1F2-06511D3B12D6}
Chatham St & Goodman Rd,2,POINT (-71.10845396739455 42.3713231318332),1305,,761971.88,2960582.44,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{05948753-1C5F-40A1-B5B4-DD7791327608}
Eliot Bridge & Eliot Cir & Gerrys Lndg,3,POINT (-71.13388442886433 42.37138550662792),2198,,755099.9,2960574.65,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{032CE94D-7CD7-43F7-B5F1-568AB8DBBDDC}
Fulkerson St & Otis St,2,POINT (-71.08705518822168 42.37122335878621),1306,,767754.48,2960573.35,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{77B55E05-804B-4592-B326-59F7E287B5C8}
Cardinal Medeiros Ave & Marcella St,2,POINT (-71.0889669310621 42.37122576049338),1307,,767237.88,2960571.73,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A3362811-2E34-4732-BEAA-7BB719BB64C6}
Fayette Pk & Fayette St,2,POINT (-71.10432917823141 42.37126983217673),1308,,763086.58,2960568.16,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0A6AFBDE-2580-4549-A9A6-B8F41D334425}
Dunster St & South St,2,POINT (-71.11990457338072 42.371243049279485),1311,,758877.8,2960539.26,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B4BE87E9-9CB9-480D-88AD-CBAA0F630E15}
Eighth St & Otis St,2,POINT (-71.08628679664378 42.371125268452886),1312,,767962.29,2960538.61,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A32BDA73-D5B6-44F4-A0C8-DBE8BD2B3744}
Broadway & Maple Ave,2,POINT (-71.10573925317827 42.371178439084915),1313,,762705.7,2960533.09,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9D328BAE-E7F4-4D78-91CF-A253E483D098}
Lincoln Pl & Lincoln St & Union St,3,POINT (-71.09449247980295 42.37113489564267),1314,,765744.91,2960531.47,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C031316A-8BB2-42FD-A209-0C5B94868DB9}
Chatham St & Merrill St,2,POINT (-71.1078951705676 42.371137704618086),1316,,762123.19,2960515.56,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A6A955A6-8E85-4A83-A082-66E94FA66662}
Otis St & Seventh St,2,POINT (-71.0857009269143 42.371049206886916),1317,,768120.74,2960511.66,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F917ABC5-5B8E-4582-B3ED-7C4ED0460CF3}
Ellery St & Harvard St,2,POINT (-71.11081391308143 42.37113068590333),1318,,761334.49,2960509.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{069F540B-E624-4038-92C2-CA5694DB9081}
Cambridge St & Third St,2,POINT (-71.07984810534197 42.37101996514752),1319,,769702.36,2960508.74,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7F40687C-6E3F-4D3F-82BA-805D626D75E7}
Antrim St & Corliss Pl,2,POINT (-71.10324524850144 42.37109412736309),1320,,763379.78,2960505.49,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5274B2D1-A7B4-4046-8303-F88BEBA94700}
Amory St & St Mary Rd,2,POINT (-71.1010454501068 42.37103929327457),1322,,763974.31,2960488.28,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{FFAD92DF-BC4B-4D54-B736-BCD120AAB813}
Hampshire St & Norfolk St,2,POINT (-71.09752973850293 42.371014560439846),1324,,764924.38,2960483.73,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7B2395B0-5E39-4743-99C5-789189E8B740}
Dewolfe St & Mt Auburn St,2,POINT (-71.11611811239676 42.37107721864615),1325,,759901.26,2960483.41,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8B617B88-29A9-4B6F-B111-3094AA5F9781}
Otis St & Sixth St,2,POINT (-71.08495413331104 42.37095384717693),1326,,768322.71,2960477.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C13AB492-1DC6-42B9-9AC6-E6BC6F7BB480}
Arrow St & Massachusetts Ave,2,POINT (-71.11415013064541 42.37103767779424),1327,,760433.12,2960471.4,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{DAC29B90-158F-4B83-92D0-7FCA4DB9D47F}
Lincoln St & Windsor St,2,POINT (-71.09395645529371 42.37096547881056),1328,,765890.05,2960470.42,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C402C9B0-D390-49D4-AEA0-D7957AFDE51F}
Eliot Cir & Gerrys Landing Rd & Greenough Blvd,3,POINT (-71.13456629885928 42.371080283932784),1329,,754916.12,2960462.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F9AC0AEC-5AF9-4F2C-815C-960C48E19C72}
Cambridge St & Second St,2,POINT (-71.07859469324035 42.3708594340375),1332,,770041.35,2960451.91,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E42DC118-196F-41F8-AA38-0F5C5C65D4A5}
Holyoke St & South St,2,POINT (-71.11915263239356 42.37099820553082),1333,,759081.39,2960450.94,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CCD2E0FF-7450-411E-9C5A-1623E1F97A63}
Chatham St & Crawford St,2,POINT (-71.10729203316978 42.370936043014204),1334,,762286.51,2960442.82,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4F3170C5-C72D-443D-BD78-111EC93D48A2}
Lincoln St & Webster Ave,2,POINT (-71.09365667077572 42.37087265823152),1335,,765971.22,2960436.98,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{FEE78674-1164-4117-B4DC-712D07AAB907}
Gardner Rd & Prospect St,2,POINT (-71.09990246606174 42.370893646684145),1336,,764283.42,2960436.65,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{702FB961-81F6-4781-A340-21C1EC8C887C}
